经度,纬度,结果,取绝对值后,分级
116.2682922,39.88513883,-0.360845071,0.360845071,1
116.2682725,39.88527615,-1.240466128,1.240466128,2
116.2682519,39.88541143,0.038297297,0.038297297,1
116.2682315,39.88554439,-1.874900059,1.874900059,3
116.2682137,39.88567413,-1.760437696,1.760437696,3
116.2681953,39.8858,-1.527560955,1.527560955,2
116.2681671,39.885922,-0.174653789,0.174653789,1
116.2681484,39.88604279,0.474312202,0.474312202,1
116.2681318,39.88616566,0.267850718,0.267850718,1
116.2681148,39.88629358,-0.408963066,0.408963066,1
116.2681009,39.88642843,-1.594259214,1.594259214,2
116.2680981,39.88656774,0.112153799,0.112153799,1
116.2680945,39.88670596,1.36724812,1.36724812,2
116.2680895,39.88684173,-0.111293789,0.111293789,1
116.268083,39.88697582,-1.190330249,1.190330249,2
116.2680575,39.88710766,1.511800301,1.511800301,2
116.2680575,39.88724081,0.126252546,0.126252546,1
116.2680558,39.88737352,-1.959782173,1.959782173,3
116.2680631,39.88750266,-3.847434686,3.847434686,5
116.2680632,39.88763031,-2.828511101,2.828511101,4
116.2680621,39.8877561,-4.004354401,4.004354401,5
116.26806,39.88787875,-3.224134128,3.224134128,4
116.2680486,39.88800056,-0.400491594,0.400491594,1
116.2680482,39.88812655,0.8686286,0.8686286,1
116.26805,39.88825472,0.666167041,0.666167041,1
116.2680521,39.88838504,-6.521382266,6.521382266,5
116.2680478,39.88851896,-5.362188884,5.362188884,5
116.2680464,39.88865439,-2.774072495,2.774072495,4
116.2680461,39.88879165,-1.855339629,1.855339629,3
116.2680503,39.8889303,-5.500109166,5.500109166,5
116.2680552,39.88906476,-2.460150078,2.460150078,3
116.2680572,39.88919527,-0.576505561,0.576505561,1
116.2680515,39.88932615,-2.077231968,2.077231968,3
116.2680507,39.88945419,-1.034050603,1.034050603,1
116.2680504,39.88958008,0.05443995,0.05443995,1
116.2680512,39.88970482,1.636605548,1.636605548,2
116.2680515,39.88983026,2.944245989,2.944245989,4
116.2680533,39.8899573,2.813638641,2.813638641,4
116.2680553,39.89008624,3.076775138,3.076775138,4
116.2680573,39.89021608,2.576954403,2.576954403,3
116.2680584,39.89034692,0.663097264,0.663097264,1
116.2680598,39.89048135,0.283906575,0.283906575,1
116.2680593,39.89061835,-4.500361548,4.500361548,5
116.2680574,39.89075553,-2.148744415,2.148744415,3
116.2680564,39.89089113,0.756276143,0.756276143,1
116.2680564,39.89102443,1.682186422,1.682186422,2
116.2680612,39.89115318,1.676911843,1.676911843,2
116.2680647,39.8912791,0.285185028,0.285185028,1
116.2680656,39.89140276,1.028500381,1.028500381,1
116.2680683,39.89165091,1.654309798,1.654309798,2
116.2680693,39.8917746,2.514949279,2.514949279,3
116.2680698,39.89189713,2.734976652,2.734976652,4
116.2680685,39.89201946,2.920056164,2.920056164,4
116.2680688,39.8921419,3.280353688,3.280353688,4
116.2680685,39.89226504,3.359742736,3.359742736,4
116.2680716,39.89238757,3.245094914,3.245094914,4
116.2680735,39.89251009,3.188617109,3.188617109,4
116.2680685,39.8926337,3.1689435,3.1689435,4
116.2680671,39.89275746,3.255815833,3.255815833,4
116.2680674,39.89288097,2.939160378,2.939160378,4
116.2680679,39.89300519,2.192151012,2.192151012,3
116.2680692,39.89313086,2.269396975,2.269396975,3
116.2680639,39.89325955,0.934171499,0.934171499,1
116.2680599,39.89339106,0.795267951,0.795267951,1
116.2680645,39.89352363,0.801808727,0.801808727,1
116.268068,39.89365645,-1.63786018,1.63786018,2
116.2680707,39.89378843,0.819413872,0.819413872,1
116.2680737,39.8939188,0.625267492,0.625267492,1
116.2680755,39.89404794,-0.131630676,0.131630676,1
116.2680751,39.89417817,1.267503627,1.267503627,2
116.268075,39.89431054,2.757321798,2.757321798,4
116.2680741,39.89444586,3.55523597,3.55523597,5
116.2680733,39.89458414,3.518780164,3.518780164,5
116.2680788,39.89472387,3.159300897,3.159300897,4
116.2680796,39.89486395,3.068384181,3.068384181,4
116.268076,39.8950047,3.007270133,3.007270133,4
116.2680774,39.89514628,1.023356656,1.023356656,1
116.2680649,39.89528665,-1.699550622,1.699550622,3
116.2680586,39.89542118,0.798875047,0.798875047,1
116.2680622,39.89554869,-1.40761367,1.40761367,2
116.2680645,39.89567537,-1.655859596,1.655859596,2
116.2680636,39.89580099,-1.845330936,1.845330936,3
116.2680621,39.8959112,-1.56770041,1.56770041,2
116.2680567,39.89601099,-1.208199286,1.208199286,2
116.268081,39.89609606,-1.648613163,1.648613163,2
116.2680904,39.89617448,-1.248014958,1.248014958,2
116.2680954,39.89624749,0.121325581,0.121325581,1
116.2680979,39.89631437,1.51291857,1.51291857,2
116.2680931,39.89638051,-0.082640037,0.082640037,1
116.2680869,39.89644443,-0.057054911,0.057054911,1
116.2680878,39.89650434,-0.619053736,0.619053736,1
116.2680897,39.89656272,-0.491710778,0.491710778,1
116.2680923,39.89661933,-0.996462976,0.996462976,1
116.2680929,39.89667355,-1.024999202,1.024999202,1
116.2680931,39.89672434,-1.92493202,1.92493202,3
116.2680935,39.8967694,0.835935382,0.835935382,1
116.2680911,39.89680823,-1.588344035,1.588344035,2
116.2680915,39.8968369,-1.747680607,1.747680607,3
116.2680924,39.8968585,-1.235339541,1.235339541,2
116.2680929,39.8968788,-1.307060564,1.307060564,2
116.2680931,39.89689787,-1.313909887,1.313909887,2
116.2680932,39.89692436,-1.123893492,1.123893492,1
116.2680933,39.89696026,-1.256590712,1.256590712,2
116.2680929,39.8969959,1.887302544,1.887302544,3
116.2680926,39.89702858,0.707386486,0.707386486,1
116.2680922,39.89705836,1.127633409,1.127633409,1
116.2680919,39.89708789,2.333786543,2.333786543,3
116.2680913,39.89711619,2.438458079,2.438458079,3
116.2680904,39.89714378,2.156172097,2.156172097,3
116.2680892,39.89717499,2.350101833,2.350101833,3
116.2680901,39.89720459,1.538098693,1.538098693,2
116.2680921,39.89727474,2.721262591,2.721262591,4
116.2680924,39.89732125,2.271088923,2.271088923,3
116.2680922,39.89737797,1.745218518,1.745218518,3
116.2680901,39.89744408,0.92366635,0.92366635,1
116.2680905,39.89751018,0.166795379,0.166795379,1
116.2680913,39.8975795,-0.9719016,0.9719016,1
116.2680924,39.89765076,-0.835881369,0.835881369,1
116.2680944,39.89772357,-2.027974802,2.027974802,3
116.268098,39.89779541,-1.541927063,1.541927063,2
116.268098,39.89786427,-1.067588833,1.067588833,1
116.268092,39.89793243,-0.561577013,0.561577013,1
116.2680893,39.89799761,-3.908454161,3.908454161,5
116.2680879,39.89806028,-2.2836591,2.2836591,3
116.2680934,39.89811891,-5.97066886,5.97066886,5
116.2680958,39.89817558,-5.65527981,5.65527981,5
116.2680972,39.89822991,-5.196312536,5.196312536,5
116.2680953,39.89828838,-2.320505663,2.320505663,3
116.2680941,39.89835067,-1.330449173,1.330449173,2
116.2680932,39.89841288,0.301372853,0.301372853,1
116.2680928,39.89847468,3.515043902,3.515043902,5
116.2680926,39.89853736,3.562355834,3.562355834,5
116.2680922,39.89860088,3.568227453,3.568227453,5
116.2680916,39.89866401,3.572080814,3.572080814,5
116.268091,39.89873108,2.956354552,2.956354552,4
116.2680905,39.89879752,3.260685734,3.260685734,4
116.2680935,39.89885865,3.5355538,3.5355538,5
116.2680957,39.89891654,-0.756666687,0.756666687,1
116.2680968,39.89897135,-0.080553817,0.080553817,1
116.268094,39.89902755,1.574344971,1.574344971,2
116.2680925,39.89908226,0.870913887,0.870913887,1
116.2680963,39.89913428,-2.719362209,2.719362209,4
116.2680994,39.89918385,-0.219295499,0.219295499,1
116.2681005,39.89923006,-4.869875976,4.869875976,5
116.268101,39.899275,-1.331484724,1.331484724,2
116.2681014,39.89931872,2.20627484,2.20627484,3
116.268101,39.89935897,-0.218779188,0.218779188,1
116.2681003,39.89939119,1.362127595,1.362127595,2
116.2680973,39.89942594,-1.896472042,1.896472042,3
116.268094,39.89946164,1.814400463,1.814400463,3
116.2680934,39.8994917,3.610694888,3.610694888,5
116.2680953,39.89951296,1.990468681,1.990468681,3
116.268097,39.89953331,1.004803334,1.004803334,1
116.2680952,39.89955835,2.329734687,2.329734687,3
116.2680942,39.89958838,3.094225503,3.094225503,4
116.2680898,39.89961821,3.845103114,3.845103114,5
116.2680861,39.89965418,3.778486512,3.778486512,5
116.2680829,39.89969656,-0.913544857,0.913544857,1
116.26808,39.89974693,-2.958922401,2.958922401,4
116.2680774,39.89979963,2.195203071,2.195203071,3
116.2680761,39.89985247,0.897246162,0.897246162,1
116.2680766,39.89990502,-1.431987668,1.431987668,2
116.2680799,39.89996618,-3.729281712,3.729281712,5
116.2680804,39.90003399,-1.024529258,1.024529258,1
116.268082,39.90010215,-4.047845825,4.047845825,5
116.2680834,39.9001684,-2.169876318,2.169876318,3
116.2680837,39.90022735,2.040360842,2.040360842,3
116.2680874,39.90029098,2.32235677,2.32235677,3
116.268089,39.90036168,2.22404106,2.22404106,3
116.2680855,39.90043328,-0.735436959,0.735436959,1
116.2680834,39.90050366,-0.633442889,0.633442889,1
116.2680827,39.90057315,1.030907791,1.030907791,1
116.2680818,39.90064143,-1.991037946,1.991037946,3
116.2680806,39.90070673,-3.770018447,3.770018447,5
116.2680715,39.90076779,-3.499137598,3.499137598,5
116.268083,39.90088793,-4.363235948,4.363235948,5
116.268087,39.90094689,-0.155517419,0.155517419,1
116.2680892,39.90100379,-3.752241165,3.752241165,5
116.2680901,39.90106151,-4.167443899,4.167443899,5
116.2680872,39.90113,-3.2653648,3.2653648,4
116.2680867,39.90120073,-1.971854124,1.971854124,3
116.2680864,39.90126945,-2.040871051,2.040871051,3
116.2680849,39.90134274,-2.629644005,2.629644005,3
116.2680861,39.90142298,-3.837674279,3.837674279,5
116.2680935,39.90150659,-3.597280458,3.597280458,5
116.2680914,39.90159337,-3.306337916,3.306337916,4
116.2680861,39.90168543,-1.102591484,1.102591484,1
116.2680876,39.90177838,-1.974673065,1.974673065,3
116.2680939,39.9018706,-4.124784355,4.124784355,5
116.2680985,39.90195971,-1.194270514,1.194270514,2
116.2681004,39.90204523,-1.862973199,1.862973199,3
116.2680941,39.90212671,-2.090874012,2.090874012,3
116.2680916,39.90220193,1.465930318,1.465930318,2
116.2680915,39.90227023,0.110047828,0.110047828,1
116.2680917,39.90232746,2.506956287,2.506956287,3
116.26809,39.9023775,-3.050935753,3.050935753,4
116.2680882,39.90242501,-1.137732651,1.137732651,1
116.2680872,39.90247123,-0.620817683,0.620817683,1
116.2680861,39.90251972,-1.893654262,1.893654262,3
116.2680849,39.90257469,-3.674157359,3.674157359,5
116.2680781,39.90263134,-1.861539661,1.861539661,3
116.2680786,39.90270414,-2.123991563,2.123991563,3
116.2680797,39.90278086,-5.252725328,5.252725328,5
116.2680807,39.90285958,-0.736317751,0.736317751,1
116.2680815,39.9029439,-3.478468198,3.478468198,5
116.2680823,39.90303545,-0.697340094,0.697340094,1
116.2680877,39.90313069,-2.528794343,2.528794343,3
116.2680917,39.90322956,-2.968756066,2.968756066,4
116.2680936,39.90332874,-1.926878516,1.926878516,3
116.2680967,39.90342732,0.149910232,0.149910232,1
116.2680907,39.90352815,-1.126213041,1.126213041,1
116.2680925,39.90362946,1.597325323,1.597325323,2
116.2680929,39.90373285,0.971102938,0.971102938,1
116.2680842,39.90384095,1.803419812,1.803419812,3
116.268088,39.90394864,-1.273682437,1.273682437,2
116.2680908,39.90405638,-3.942905866,3.942905866,5
116.2680966,39.90416419,-4.10286926,4.10286926,5
116.2680962,39.90427504,-2.997900992,2.997900992,4
116.2680857,39.90438902,-0.681481553,0.681481553,1
116.2680825,39.90450363,0.126639726,0.126639726,1
116.2680787,39.90462043,2.189429802,2.189429802,3
116.268093,39.90473427,1.326306546,1.326306546,2
116.268101,39.9048453,-0.211096124,0.211096124,1
116.2681033,39.9049546,0.988716608,0.988716608,1
116.2681039,39.90506242,-0.65712145,0.65712145,1
116.2681028,39.90516777,3.30787974,3.30787974,4
116.2681023,39.90527011,3.405484841,3.405484841,4
116.2681031,39.90537159,2.995671545,2.995671545,4
116.2681034,39.90547453,2.98514206,2.98514206,4
116.2680983,39.9055776,3.546837082,3.546837082,5
116.2681019,39.90567745,3.51533658,3.51533658,5
116.2681038,39.90577442,3.56790963,3.56790963,5
116.2681049,39.90587001,2.531034194,2.531034194,3
116.2681061,39.90596711,2.90719422,2.90719422,4
116.2681002,39.90606809,3.490739893,3.490739893,5
116.268096,39.90617074,3.449420278,3.449420278,4
116.2680995,39.90636995,-0.069065089,0.069065089,1
116.2680943,39.90646588,-0.330157339,0.330157339,1
116.2680918,39.90655929,-5.450084519,5.450084519,5
116.2680903,39.90665037,-3.453295903,3.453295903,4
116.2680963,39.90673914,-3.145761119,3.145761119,4
116.2680992,39.90682722,-0.219066552,0.219066552,1
116.2681008,39.90691485,1.44420949,1.44420949,2
116.2681009,39.90700173,0.111988913,0.111988913,1
116.268101,39.90708757,-0.855519996,0.855519996,1
116.2681022,39.90717296,0.12534855,0.12534855,1
116.2681036,39.90725831,1.825005764,1.825005764,3
116.268105,39.90734361,-0.907515082,0.907515082,1
116.2681073,39.90742868,-1.195656347,1.195656347,2
116.2681084,39.9075141,-2.12924562,2.12924562,3
116.2681079,39.90760052,0.904188524,0.904188524,1
116.2681068,39.90768934,-2.577155229,2.577155229,3
116.2681067,39.90778237,-3.551367091,3.551367091,5
116.2681072,39.90787859,-3.435209796,3.435209796,4
116.2681074,39.90797591,-4.307566957,4.307566957,5
116.2681072,39.90807499,-3.289919748,3.289919748,4
116.2681067,39.90817585,-3.255863685,3.255863685,4
116.2681066,39.90827664,0.010994215,0.010994215,1
116.2681066,39.90837734,-0.622079728,0.622079728,1
116.2681071,39.90847794,-1.734720353,1.734720353,3
116.2681071,39.90857887,-0.622941237,0.622941237,1
116.268107,39.90868199,2.082397347,2.082397347,3
116.2681065,39.9087893,0.41469811,0.41469811,1
116.2681065,39.90890189,0.396435106,0.396435106,1
116.2681061,39.90902079,1.629444583,1.629444583,2
116.2681069,39.90914583,1.058274535,1.058274535,1
116.2681088,39.90927509,2.052310606,2.052310606,3
116.2681109,39.90940672,1.714162663,1.714162663,3
116.2681153,39.90953964,-0.481556694,0.481556694,1
116.268119,39.90967465,0.51577651,0.51577651,1
116.2681206,39.90981316,-2.50949657,2.50949657,3
116.2681242,39.90995547,-6.190576833,6.190576833,5
116.2681284,39.91010145,-4.473006755,4.473006755,5
116.2681309,39.91025094,-3.875206866,3.875206866,5
116.2681359,39.91040232,-2.416064238,2.416064238,3
116.2681429,39.91055385,-2.332074636,2.332074636,3
116.268152,39.91070502,-1.282966915,1.282966915,2
116.26816,39.91085635,-1.855738719,1.855738719,3
116.2681689,39.91100756,-0.565320664,0.565320664,1
116.2681782,39.91115866,-0.316025926,0.316025926,1
116.2681879,39.91130944,-0.877793034,0.877793034,1
116.2681985,39.91146099,0.543675526,0.543675526,1
116.2682142,39.9116102,1.99834795,1.99834795,3
116.2682208,39.91176269,2.30761003,2.30761003,3
116.2682309,39.91191283,1.839886699,1.839886699,3
116.2682504,39.91205802,0.932767872,0.932767872,1
116.2682685,39.91220367,1.368459106,1.368459106,2
116.2682823,39.91234903,1.813443564,1.813443564,3
116.2682984,39.91249419,0.989408973,0.989408973,1
116.2683195,39.91263881,0.875901214,0.875901214,1
116.2683393,39.912786,-0.943542297,0.943542297,1
116.2683603,39.91293426,-1.564246469,1.564246469,2
116.2683835,39.91308143,0.226037065,0.226037065,1
116.2684025,39.91322803,0.818506081,0.818506081,1
116.2684145,39.91337516,2.109597163,2.109597163,3
116.268436,39.91352193,0.373429005,0.373429005,1
116.2684623,39.91366833,-0.787937244,0.787937244,1
116.2684995,39.91381535,-0.396966656,0.396966656,1
116.2685305,39.91396271,0.126464992,0.126464992,1
116.2685757,39.91425318,2.064561787,2.064561787,3
116.2686167,39.91439254,2.707345764,2.707345764,4
116.2686432,39.91453003,3.380693008,3.380693008,4
116.2686781,39.91466491,3.180429507,3.180429507,4
116.2687082,39.91480159,3.228941363,3.228941363,4
116.2687345,39.91493764,2.617289511,2.617289511,3
116.2687444,39.91507059,-6.889355912,6.889355912,5
116.2687742,39.91520061,-8.056409109,8.056409109,5
116.26881,39.91532439,-5.179346291,5.179346291,5
116.2688284,39.91544758,-7.212534225,7.212534225,5
116.268849,39.91557195,-6.22287319,6.22287319,5
116.2688749,39.9156981,-1.496145768,1.496145768,2
116.2688995,39.91582699,-3.312364905,3.312364905,4
116.2689034,39.9159584,-5.467036201,5.467036201,5
116.2689438,39.91608673,-3.839649344,3.839649344,5
116.2689685,39.91621476,-3.730191506,3.730191506,5
116.2689923,39.91634007,-2.263909171,2.263909171,3
116.2689963,39.91646547,-4.993905176,4.993905176,5
116.2689955,39.91659135,-4.277429864,4.277429864,5
116.2690158,39.91671167,-4.504136675,4.504136675,5
116.2690342,39.91683063,-3.663870454,3.663870454,5
116.2690374,39.91695131,-2.441979349,2.441979349,3
116.2690428,39.91707007,-3.115073052,3.115073052,4
116.2690607,39.91720193,-5.259535491,5.259535491,5
116.2690649,39.9173191,-0.47858618,0.47858618,1
116.2690688,39.91742787,-4.96008763,4.96008763,5
116.2690781,39.91752929,-5.307884728,5.307884728,5
116.2690829,39.91762004,-4.530928145,4.530928145,5
116.269097,39.91771503,0.251956062,0.251956062,1
116.2691057,39.91780366,1.209338554,1.209338554,2
116.2691018,39.91788008,0.987914447,0.987914447,1
116.2691038,39.9179532,-0.758574493,0.758574493,1
116.2691087,39.91802514,2.417160446,2.417160446,3
116.2691148,39.91809742,3.346334211,3.346334211,4
116.2691204,39.91817215,2.983734471,2.983734471,4
116.2691333,39.91825301,2.885722487,2.885722487,4
116.269141,39.91834072,3.102843264,3.102843264,4
116.2691472,39.91843597,3.281461143,3.281461143,4
116.2691536,39.91853749,2.224328474,2.224328474,3
116.2691597,39.91864292,1.131443234,1.131443234,1
116.2691679,39.91874849,0.412135836,0.412135836,1
116.2691724,39.91885503,-3.253179957,3.253179957,4
116.2691761,39.91896429,-3.214792985,3.214792985,4
116.269181,39.91907735,-2.354893196,2.354893196,3
116.2691832,39.91919468,-3.159969726,3.159969726,4
116.2692012,39.91931542,2.047937678,2.047937678,3
116.2692107,39.91944096,1.289477744,1.289477744,2
116.2692164,39.91957027,3.697109067,3.697109067,5
116.2692203,39.91970173,3.931304829,3.931304829,5
116.2692256,39.91983418,3.776551422,3.776551422,5
116.2692308,39.91996758,3.140468133,3.140468133,4
116.2692357,39.92010187,2.484246839,2.484246839,3
116.2692388,39.9202372,1.636463563,1.636463563,2
116.269241,39.92037284,3.160680497,3.160680497,4
116.2692457,39.92050941,1.252010748,1.252010748,2
116.2692504,39.92064769,1.056582469,1.056582469,1
116.2692527,39.92078683,0.727664142,0.727664142,1
116.2692517,39.92092567,3.30930184,3.30930184,4
116.2692538,39.92106404,2.598744015,2.598744015,3
116.2692639,39.92120173,2.603639195,2.603639195,3
116.2692348,39.92147232,2.797311444,2.797311444,4
116.2692347,39.92160877,3.096585988,3.096585988,4
116.2692354,39.92174906,3.415733167,3.415733167,4
116.2692343,39.92189496,3.564195785,3.564195785,5
116.2692345,39.92204503,3.568346959,3.568346959,5
116.2692624,39.92219787,3.393295646,3.393295646,4
116.2692383,39.92235502,3.268013243,3.268013243,4
116.2692611,39.92251658,3.215263879,3.215263879,4
116.269255,39.92267419,3.041314648,3.041314648,4
116.2692591,39.92282985,1.42642185,1.42642185,2
